1982,誘,,言,14,S,,entice,ゆう
1983,憂,,心,15,S,,melancholy,ゆう
1984,融,,虫,16,S,,dissolve,ゆう
1985,優,,人,17,6,,superior,ゆう
1986,与,與,臼,3,S,,give,よ
1987,予,豫,豕,4,3,,in advance,よ
1988,余,餘,食,7,5,,leave over,よ
1989,誉,譽,言,13,S,,reputation,よ
1990,預,,頁,13,6,,deposit,よ
1991,幼,,幺,5,6,,infancy,よう
1992,用,,用,5,2,,use,よう
1993,羊,,羊,6,3,,sheep,よう
1994,妖,,女,7,S,2010,bewitching,よう
1995,洋,,水,9,3,,ocean,よう
1996,要,,襾,9,4,,need,よう
1997,容,,宀,10,5,,contain,よう
1998,庸,,广,11,S,,commonplace,よう
1999,揚,,手,12,S,,hoist,よう
2000,揺,搖,手,12,S,,swing,よう
2001,葉,,艸,12,3,,leaf,よう
2002,陽,,阜,12,3,,sunshine,よう
2003,溶,,水,13,S,,melt,よう
2004,腰,,肉,13,S,,loins,よう
2005,様,樣,木,14,3,,formal title,よう
2006,瘍,,疒,14,S,2010,boil,よう
2007,踊,,足,14,S,,jump,よう
2008,窯,,穴,15,S,,kiln,よう
2009,養,,食,15,4,,foster,よう
2010,擁,,手,16,S,,embrace,よう
2011,謡,謠,言,16,S,,noh chanting,よう
2012,曜,,日,18,2,,day of the week,よう
2013,抑,,手,7,S,,repress,よく
2014,沃,,水,7,S,2010,fertility,よく
2015,浴,,水,10,4,,bathe,よく
2016,欲,,欠,11,6,,longing,よく
2017,翌,,羽,11,6,,the following,よく
2018,翼,,羽,17,S,,wing,よく
2019,拉,,手,8,S,2010,crush,ら
2020,裸,,衣,13,S,,naked,ら
2021,羅,,网,19,S,1981,gauze,ら
2022,来,來,人,7,2,,come,らい
2023,雷,,雨,13,S,,thunder,らい
2024,頼,賴,貝,16,S,,trust,らい
2025,絡,,糸,12,S,,entwine,らく
2026,落,,艸,12,3,,fall,らく
2027,酪,,酉,13,S,,dairy products,らく
2028,辣,,辛,14,S,2010,bitter,らつ
2029,乱,亂,乙,7,6,,riot,らん
2030,卵,,卩,7,6,,egg,らん
2031,覧,覽,見,17,6,,see,らん
2032,濫,,水,18,S,,excessive,らん
2033,藍,,艸,18,S,2010,indigo,らん
2034,欄,欄,木,20,S,,column,らん
2035,吏,,口,6,S,,officer,り
2036,利,,刀,7,4,,profit,り
2037,里,,里,7,2,,village,り
2038,理,,玉,11,2,,reason,り
2039,痢,,疒,12,S,,diarrhea,り
2040,裏,,衣,13,6,,back,り
2041,履,,尸,15,S,,footgear,り
2042,璃,,玉,15,S,2010,glassy,り
2043,離,,隹,19,S,,detach,り
2044,陸,,阜,11,4,,land,りく
2045,立,,立,5,1,,stand up,りつ
2046,律,,彳,9,6,,law,りつ
2047,慄,,心,13,S,2010,fear,りつ
2048,略,,田,11,5,,abbreviation,りゃく
2049,柳,,木,9,S,,willow,りゅう
2050,流,,水,10,3,,stream,りゅう
2051,留,,田,10,5,,detain,りゅう
2052,竜,龍,龍,10,S,1981,dragon,りゅう
2053,粒,,米,11,S,,grain,りゅう
2054,隆,隆,阜,11,S,,hump,りゅう
2055,硫,,石,12,S,,sulphur,りゅう
2056,侶,,人,9,S,2010,companion,りょ
2057,旅,,方,10,3,,trip,りょ
2058,虜,虜,虍,13,S,,captive,りょ
2059,慮,,心,15,S,,prudence,りょ
2060,了,,亅,2,S,,finish,りょう
2061,両,兩,入,6,3,,both,りょう
2062,良,,艮,7,4,,good,りょう
2063,料,,斗,10,4,,fee,りょう
2064,涼,,水,11,S,,refreshing,りょう
2065,猟,獵,犬,11,S,,game-hunting,りょう
2066,陵,,阜,11,S,,mausoleum,りょう
2067,量,,里,12,4,,quantity,りょう
2068,僚,,人,14,S,,colleague,りょう
2069,領,,頁,14,5,,territory,りょう
2070,寮,,宀,15,S,,dormitory,りょう
2071,療,,疒,17,S,,heal,りょう
2072,瞭,,目,17,S,2010,clear,りょう
2073,糧,,米,18,S,,provisions,りょう
2074,力,,力,2,1,,power,りょう
2075,緑,綠,糸,14,3,,green,りょう
2076,林,,木,8,1,,woods,りん
2077,厘,,厂,9,S,,thousandth,りん
2078,倫,,人,10,S,,ethics,りん
2079,輪,,車,15,4,,wheel,りん
2080,隣,,阜,16,S,,neighboring,りん
2081,臨,,臣,18,6,,look to,りん
2082,瑠,,玉,14,S,2010,lapis lazuli,る
2083,涙,淚,水,10,S,,tears,るい
2084,累,,糸,11,S,,accumulate,るい
2085,塁,壘,土,12,S,,bases,るい
2086,類,類,頁,18,4,,sort,るい
2087,令,,人,5,4,,orders,れい
2088,礼,禮,示,5,3,,thanks,れい
2089,冷,,冫,7,4,,cool,れい
2090,励,勵,力,7,S,,encourage,れい
2091,戻,戾,戶,7,S,1981,re-,れい
2092,例,,人,8,4,,example,れい
2093,鈴,,金,13,S,,small bell,れい
2094,零,,雨,13,S,,zero,れい
2095,霊,靈,雨,15,S,,spirits,れい
2096,隷,,隶,16,S,,slave,れい
2097,齢,齡,齒,17,S,,age,れい
2098,麗,,鹿,19,S,,lovely,れい
2099,暦,曆,日,14,S,,calendar,れき
2100,歴,歷,止,14,5,,curriculum,れき
2101,列,,刀,6,3,,row,れつ
2102,劣,,力,6,S,,inferiority,れつ
2103,烈,,火,10,S,,ardent,れつ
2104,裂,,衣,12,S,,split,れつ
2105,恋,戀,心,10,S,,romance,れん
2106,連,,辵,10,4,,take along,れん
2107,廉,,广,13,S,,bargain,れん
2108,練,練,糸,14,3,,practice,れん
2109,錬,鍊,金,16,S,,tempering,れん
2110,呂,,口,7,S,2010,spine,ろ
2111,炉,爐,火,8,S,,hearth,ろ
2112,賂,,貝,13,S,2010,bribe,ろ
2113,路,,足,13,3,,road,ろ
2114,露,,雨,21,S,,dew,ろ
2115,老,,老,6,4,,old man,ろう
2116,労,勞,力,7,4,,labour,ろう
2117,弄,,廾,7,S,2010,tamper with,ろう
2118,郎,郞,邑,9,S,,son,ろう
2119,朗,朗,月,10,6,,melodious,ろう
2120,浪,,水,10,S,,wandering,ろう
2121,廊,廊,广,12,S,,corridor,ろう
2122,楼,樓,木,13,S,,watchtower,ろう
2123,漏,,水,14,S,,leak,ろう
2124,籠,,竹,22,S,2010,basket,ろう
2125,六,,八,4,1,,six,ろく
2126,録,錄,金,16,4,,record,ろく
2127,麓,,鹿,19,S,2010,foot of a mountain,ろく
2128,論,,言,15,6,,theory,ろん
2129,和,,口,8,3,,peace,わ
2130,話,,言,13,2,,talk,わ
2131,賄,,貝,13,S,,bribe,わい
2132,脇,,肉,10,S,2010,aside,わき
2133,惑,,心,12,S,,beguile,わく
2134,枠,,木,8,S,1981,frame,わく
2135,湾,灣,水,12,S,,gulf,わん
2136,腕,,肉,12,S,,arm,わん
